year,sex,first name,count
01/01/1943 12:00:00 AM,M,GEORGE,175
01/01/1943 12:00:00 AM,M,RONALD,151
01/01/1943 12:00:00 AM,M,CHARLES,140
01/01/1943 12:00:00 AM,M,KENNETH,133
01/01/1943 12:00:00 AM,M,GERALD,122
01/01/1943 12:00:00 AM,M,WAYNE,122
01/01/1943 12:00:00 AM,M,DOUGLAS,105
01/01/1943 12:00:00 AM,M,RICHARD,103
01/01/1943 12:00:00 AM,M,MICHAEL,97
01/01/1943 12:00:00 AM,M,THOMAS,94
01/01/1943 12:00:00 AM,M,GORDON,90
01/01/1943 12:00:00 AM,M,RAYMOND,86
01/01/1943 12:00:00 AM,M,ARTHUR,84
01/01/1944 12:00:00 AM,M,JOHN,596
01/01/1944 12:00:00 AM,M,JAMES,348
01/01/1944 12:00:00 AM,M,ROBERT,343
01/01/1944 12:00:00 AM,M,JOSEPH,328
01/01/1944 12:00:00 AM,M,DAVID,316
01/01/1944 12:00:00 AM,M,WILLIAM,314
01/01/1944 12:00:00 AM,M,DONALD,232
01/01/1944 12:00:00 AM,M,GEORGE,183
01/01/1944 12:00:00 AM,M,CHARLES,161
01/01/1944 12:00:00 AM,M,RONALD,161
01/01/1944 12:00:00 AM,M,KENNETH,151
01/01/1944 12:00:00 AM,M,WAYNE,150
01/01/1944 12:00:00 AM,M,GARY,123
01/01/1944 12:00:00 AM,M,RICHARD,123
01/01/1944 12:00:00 AM,M,THOMAS,115
01/01/1944 12:00:00 AM,M,GERALD,114
01/01/1944 12:00:00 AM,M,MICHAEL,105
01/01/1944 12:00:00 AM,M,GORDON,103
01/01/1944 12:00:00 AM,M,DOUGLAS,94
01/01/1944 12:00:00 AM,M,PAUL,89
01/01/1945 12:00:00 AM,M,JOHN,597
01/01/1945 12:00:00 AM,M,ROBERT,375
01/01/1945 12:00:00 AM,M,JAMES,351
01/01/1945 12:00:00 AM,M,JOSEPH,307
01/01/1945 12:00:00 AM,M,WILLIAM,297
01/01/1945 12:00:00 AM,M,DAVID,287
01/01/1945 12:00:00 AM,M,DONALD,237
01/01/1945 12:00:00 AM,M,GARY,196
01/01/1945 12:00:00 AM,M,RONALD,189
01/01/1945 12:00:00 AM,M,GEORGE,156
01/01/1945 12:00:00 AM,M,WAYNE,145
01/01/1945 12:00:00 AM,M,CHARLES,139
01/01/1945 12:00:00 AM,M,KENNETH,130
01/01/1945 12:00:00 AM,M,THOMAS,127
01/01/1945 12:00:00 AM,M,MICHAEL,121
01/01/1945 12:00:00 AM,M,RICHARD,120
01/01/1945 12:00:00 AM,M,GERALD,115
01/01/1945 12:00:00 AM,M,PAUL,115
01/01/1945 12:00:00 AM,M,PETER,93
01/01/1945 12:00:00 AM,M,DOUGLAS,92
01/01/1946 12:00:00 AM,M,JOHN,698
01/01/1946 12:00:00 AM,M,DAVID,375
01/01/1946 12:00:00 AM,M,JAMES,370
01/01/1946 12:00:00 AM,M,ROBERT,354
01/01/1946 12:00:00 AM,M,WILLIAM,313
01/01/1946 12:00:00 AM,M,JOSEPH,288
01/01/1946 12:00:00 AM,M,DONALD,257
01/01/1946 12:00:00 AM,M,GARY,197
01/01/1946 12:00:00 AM,M,WAYNE,193
01/01/1946 12:00:00 AM,M,RONALD,183
01/01/1946 12:00:00 AM,M,RICHARD,176
01/01/1946 12:00:00 AM,M,GEORGE,164
01/01/1946 12:00:00 AM,M,GERALD,150
01/01/1946 12:00:00 AM,M,CHARLES,148
01/01/1946 12:00:00 AM,M,KENNETH,142
01/01/1946 12:00:00 AM,M,MICHAEL,119
01/01/1946 12:00:00 AM,M,DOUGLAS,118
01/01/1946 12:00:00 AM,M,PAUL,116
01/01/1946 12:00:00 AM,M,DANIEL,97
01/01/1946 12:00:00 AM,M,THOMAS,93
01/01/1947 12:00:00 AM,M,JOHN,633
01/01/1947 12:00:00 AM,M,DAVID,459
01/01/1947 12:00:00 AM,M,JAMES,416
01/01/1947 12:00:00 AM,M,ROBERT,388
01/01/1947 12:00:00 AM,M,WILLIAM,360
01/01/1947 12:00:00 AM,M,JOSEPH,279
01/01/1947 12:00:00 AM,M,DONALD,268
01/01/1947 12:00:00 AM,M,RONALD,207
01/01/1947 12:00:00 AM,M,GARY,189
01/01/1947 12:00:00 AM,M,WAYNE,183
01/01/1947 12:00:00 AM,M,GEORGE,179
01/01/1947 12:00:00 AM,M,RICHARD,175
01/01/1947 12:00:00 AM,M,BRIAN,164
01/01/1947 12:00:00 AM,M,CHARLES,163
01/01/1947 12:00:00 AM,M,KENNETH,152
01/01/1947 12:00:00 AM,M,MICHAEL,141
01/01/1947 12:00:00 AM,M,PAUL,124
01/01/1947 12:00:00 AM,M,GERALD,118
01/01/1947 12:00:00 AM,M,THOMAS,111
01/01/1947 12:00:00 AM,M,DOUGLAS,105
01/01/1948 12:00:00 AM,M,JOHN,578
01/01/1948 12:00:00 AM,M,DAVID,447
01/01/1948 12:00:00 AM,M,JAMES,377
01/01/1948 12:00:00 AM,M,ROBERT,366
01/01/1948 12:00:00 AM,M,WILLIAM,321
01/01/1948 12:00:00 AM,M,JOSEPH,289
01/01/1948 12:00:00 AM,M,DONALD,245
01/01/1948 12:00:00 AM,M,MICHAEL,190
01/01/1948 12:00:00 AM,M,RONALD,186
01/01/1948 12:00:00 AM,M,GEORGE,180
01/01/1948 12:00:00 AM,M,GARY,162
01/01/1948 12:00:00 AM,M,WAYNE,148
01/01/1948 12:00:00 AM,M,KENNETH,138
01/01/1948 12:00:00 AM,M,CHARLES,133
01/01/1948 12:00:00 AM,M,THOMAS,129
01/01/1948 12:00:00 AM,M,BRIAN,123
01/01/1948 12:00:00 AM,M,RICHARD,119
01/01/1948 12:00:00 AM,M,GERALD,117
01/01/1948 12:00:00 AM,M,PAUL,109
01/01/1948 12:00:00 AM,M,DOUGLAS,108
01/01/1949 12:00:00 AM,M,JOHN,635
01/01/1949 12:00:00 AM,M,DAVID,418
01/01/1949 12:00:00 AM,M,JAMES,371
01/01/1949 12:00:00 AM,M,ROBERT,344
01/01/1949 12:00:00 AM,M,JOSEPH,304
01/01/1949 12:00:00 AM,M,WILLIAM,285
01/01/1949 12:00:00 AM,M,DONALD,227
01/01/1949 12:00:00 AM,M,MICHAEL,190
01/01/1949 12:00:00 AM,M,CHARLES,177
01/01/1949 12:00:00 AM,M,RONALD,167
01/01/1949 12:00:00 AM,M,GEORGE,161
01/01/1949 12:00:00 AM,M,KENNETH,151
01/01/1949 12:00:00 AM,M,BRIAN,146
01/01/1949 12:00:00 AM,M,GARY,142
01/01/1949 12:00:00 AM,M,RICHARD,135
01/01/1949 12:00:00 AM,M,WAYNE,130
01/01/1949 12:00:00 AM,M,THOMAS,128
01/01/1949 12:00:00 AM,M,PAUL,120
01/01/1949 12:00:00 AM,M,GERALD,116
01/01/1949 12:00:00 AM,M,DOUGLAS,114
01/01/1950 12:00:00 AM,F,MARY,461
01/01/1950 12:00:00 AM,F,LINDA,332
01/01/1950 12:00:00 AM,F,MARGARET,226
01/01/1950 12:00:00 AM,F,JUDITH,178
01/01/1950 12:00:00 AM,F,BRENDA,167
01/01/1950 12:00:00 AM,F,DONNA,165
01/01/1950 12:00:00 AM,F,BARBARA,163
01/01/1950 12:00:00 AM,F,SHARON,153
01/01/1950 12:00:00 AM,F,DEBORAH,152
01/01/1950 12:00:00 AM,F,PATRICIA,151
01/01/1950 12:00:00 AM,F,ELIZABETH,130
01/01/1950 12:00:00 AM,F,SANDRA,130
01/01/1950 12:00:00 AM,F,CATHERINE,121
01/01/1950 12:00:00 AM,F,CAROL,118
01/01/1950 12:00:00 AM,F,NANCY,115
01/01/1950 12:00:00 AM,F,SHIRLEY,111
01/01/1950 12:00:00 AM,F,SUSAN,108
01/01/1950 12:00:00 AM,F,MARIE,101
01/01/1950 12:00:00 AM,F,HELEN,90
01/01/1950 12:00:00 AM,F,JANET,90
01/01/1951 12:00:00 AM,F,MARY,464
01/01/1951 12:00:00 AM,F,LINDA,350
01/01/1951 12:00:00 AM,F,MARGARET,210
01/01/1951 12:00:00 AM,F,DEBORAH,203
01/01/1951 12:00:00 AM,F,PATRICIA,192
01/01/1951 12:00:00 AM,F,DONNA,182
01/01/1951 12:00:00 AM,F,SHARON,155
01/01/1951 12:00:00 AM,F,BARBARA,154
01/01/1951 12:00:00 AM,F,ELIZABETH,150
01/01/1951 12:00:00 AM,F,SUSAN,139
01/01/1951 12:00:00 AM,F,BRENDA,129
01/01/1951 12:00:00 AM,F,CATHERINE,129
01/01/1951 12:00:00 AM,F,JUDITH,129
01/01/1951 12:00:00 AM,F,CAROL,122
01/01/1951 12:00:00 AM,F,MARIE,112
01/01/1951 12:00:00 AM,F,SANDRA,102
01/01/1951 12:00:00 AM,F,JANET,97
01/01/1951 12:00:00 AM,F,ANNE,92
01/01/1951 12:00:00 AM,F,NANCY,85
01/01/1951 12:00:00 AM,F,ANN,82
01/01/1951 12:00:00 AM,F,HEATHER,82
01/01/1952 12:00:00 AM,F,MARY,529
01/01/1952 12:00:00 AM,F,LINDA,308
01/01/1952 12:00:00 AM,F,DEBORAH,220
01/01/1952 12:00:00 AM,F,PATRICIA,200
01/01/1952 12:00:00 AM,F,BARBARA,181
01/01/1952 12:00:00 AM,F,BRENDA,177
01/01/1952 12:00:00 AM,F,MARGARET,177
01/01/1952 12:00:00 AM,F,ELIZABETH,175
01/01/1952 12:00:00 AM,F,SUSAN,173
01/01/1952 12:00:00 AM,F,CATHERINE,164
01/01/1952 12:00:00 AM,F,DONNA,154
01/01/1952 12:00:00 AM,F,JUDITH,139
01/01/1952 12:00:00 AM,F,SHARON,125
01/01/1952 12:00:00 AM,F,NANCY,118
01/01/1952 12:00:00 AM,F,CAROL,106
01/01/1952 12:00:00 AM,F,KAREN,103
01/01/1952 12:00:00 AM,F,ANNE,98
01/01/1952 12:00:00 AM,F,HEATHER,98
01/01/1952 12:00:00 AM,F,JANET,94
01/01/1952 12:00:00 AM,F,SHIRLEY,92
01/01/1953 12:00:00 AM,F,MARY,460
01/01/1953 12:00:00 AM,F,DEBORAH,332
01/01/1953 12:00:00 AM,F,LINDA,262
01/01/1953 12:00:00 AM,F,SUSAN,210
01/01/1953 12:00:00 AM,F,MARGARET,192
01/01/1953 12:00:00 AM,F,PATRICIA,183
01/01/1953 12:00:00 AM,F,DONNA,176
01/01/1953 12:00:00 AM,F,CATHERINE,170
01/01/1953 12:00:00 AM,F,JUDITH,166
01/01/1953 12:00:00 AM,F,ELIZABETH,157
01/01/1953 12:00:00 AM,F,BRENDA,137
01/01/1953 12:00:00 AM,F,BARBARA,132
01/01/1953 12:00:00 AM,F,HEATHER,127
01/01/1953 12:00:00 AM,F,SHARON,125
01/01/1953 12:00:00 AM,F,NANCY,122
01/01/1953 12:00:00 AM,F,KAREN,114
01/01/1953 12:00:00 AM,F,CAROL,107
01/01/1953 12:00:00 AM,F,SANDRA,106
01/01/1953 12:00:00 AM,F,ANNE,104
01/01/1953 12:00:00 AM,F,JANET,97
01/01/1954 12:00:00 AM,F,MARY,492
01/01/1954 12:00:00 AM,F,DEBORAH,329
01/01/1954 12:00:00 AM,F,LINDA,258
01/01/1954 12:00:00 AM,F,SUSAN,189
01/01/1954 12:00:00 AM,F,DONNA,183
01/01/1954 12:00:00 AM,F,MARGARET,170
01/01/1954 12:00:00 AM,F,PATRICIA,168
01/01/1954 12:00:00 AM,F,CATHERINE,161
01/01/1954 12:00:00 AM,F,ELIZABETH,157
01/01/1954 12:00:00 AM,F,BARBARA,153
01/01/1954 12:00:00 AM,F,SHARON,135
01/01/1954 12:00:00 AM,F,NANCY,134
01/01/1954 12:00:00 AM,F,JUDITH,131
01/01/1954 12:00:00 AM,F,BRENDA,128
01/01/1954 12:00:00 AM,F,JANET,120
01/01/1954 12:00:00 AM,F,CAROL,116
01/01/1954 12:00:00 AM,F,KAREN,115
01/01/1954 12:00:00 AM,F,HEATHER,111
01/01/1954 12:00:00 AM,F,MARIE,108
01/01/1954 12:00:00 AM,F,SANDRA,102
01/01/1955 12:00:00 AM,F,MARY,448
01/01/1955 12:00:00 AM,F,DEBORAH,301
01/01/1955 12:00:00 AM,F,LINDA,224
01/01/1955 12:00:00 AM,F,SUSAN,207
01/01/1955 12:00:00 AM,F,DONNA,192
01/01/1955 12:00:00 AM,F,MARGARET,189
01/01/1955 12:00:00 AM,F,CATHERINE,180
01/01/1955 12:00:00 AM,F,PATRICIA,172
01/01/1955 12:00:00 AM,F,SHARON,150
01/01/1955 12:00:00 AM,F,ELIZABETH,149
01/01/1955 12:00:00 AM,F,BARBARA,147
01/01/1955 12:00:00 AM,F,DEBRA,142
01/01/1955 12:00:00 AM,F,NANCY,138
01/01/1955 12:00:00 AM,F,HEATHER,136
01/01/1955 12:00:00 AM,F,KAREN,135
01/01/1955 12:00:00 AM,F,BRENDA,113
01/01/1955 12:00:00 AM,F,WENDY,101
01/01/1955 12:00:00 AM,F,MARILYN,100
01/01/1955 12:00:00 AM,F,JANET,97
01/01/1955 12:00:00 AM,F,MARIE,96
01/01/1956 12:00:00 AM,F,MARY,398
01/01/1956 12:00:00 AM,F,DEBORAH,340
01/01/1956 12:00:00 AM,F,SUSAN,222
01/01/1956 12:00:00 AM,F,LINDA,196
01/01/1956 12:00:00 AM,F,DONNA,195
01/01/1956 12:00:00 AM,F,CATHERINE,191
01/01/1956 12:00:00 AM,F,PATRICIA,179
01/01/1956 12:00:00 AM,F,MARGARET,178
01/01/1956 12:00:00 AM,F,KAREN,147
01/01/1956 12:00:00 AM,F,BRENDA,141
01/01/1956 12:00:00 AM,F,NANCY,140
01/01/1956 12:00:00 AM,F,SHARON,139
01/01/1956 12:00:00 AM,F,BARBARA,134
01/01/1956 12:00:00 AM,F,HEATHER,129
01/01/1956 12:00:00 AM,F,ELIZABETH,123
01/01/1956 12:00:00 AM,F,SANDRA,108
01/01/1956 12:00:00 AM,F,DEBRA,105
01/01/1956 12:00:00 AM,F,DARLENE,101
01/01/1956 12:00:00 AM,F,JANET,96
01/01/1956 12:00:00 AM,F,MARIE,96
01/01/1957 12:00:00 AM,F,MARY,430
01/01/1957 12:00:00 AM,F,DEBORAH,305
01/01/1957 12:00:00 AM,F,SUSAN,230
01/01/1957 12:00:00 AM,F,CATHERINE,216
01/01/1957 12:00:00 AM,F,DONNA,195
01/01/1957 12:00:00 AM,F,KAREN,185
01/01/1957 12:00:00 AM,F,BRENDA,170
01/01/1957 12:00:00 AM,F,MARGARET,166
01/01/1957 12:00:00 AM,F,PATRICIA,166
01/01/1957 12:00:00 AM,F,LINDA,164
01/01/1957 12:00:00 AM,F,HEATHER,141
01/01/1957 12:00:00 AM,F,CYNTHIA,135
01/01/1957 12:00:00 AM,F,ELIZABETH,135
01/01/1957 12:00:00 AM,F,BARBARA,133
01/01/1957 12:00:00 AM,F,NANCY,126
01/01/1957 12:00:00 AM,F,DEBRA,119
01/01/1957 12:00:00 AM,F,JANET,107
01/01/1957 12:00:00 AM,F,SHARON,106
01/01/1957 12:00:00 AM,F,SANDRA,101
01/01/1957 12:00:00 AM,F,MARIE,98
01/01/1958 12:00:00 AM,F,MARY,381
01/01/1958 12:00:00 AM,F,SUSAN,260
01/01/1958 12:00:00 AM,F,DEBORAH,239
01/01/1958 12:00:00 AM,F,CATHERINE,218
01/01/1958 12:00:00 AM,F,LINDA,184
01/01/1958 12:00:00 AM,F,DONNA,176
01/01/1958 12:00:00 AM,F,PATRICIA,163
01/01/1958 12:00:00 AM,F,MARGARET,159
01/01/1958 12:00:00 AM,F,DARLENE,157
01/01/1958 12:00:00 AM,F,KAREN,154
01/01/1958 12:00:00 AM,F,NANCY,133
01/01/1958 12:00:00 AM,F,HEATHER,132
01/01/1958 12:00:00 AM,F,DEBRA,127
01/01/1958 12:00:00 AM,F,BRENDA,125
01/01/1958 12:00:00 AM,F,ELIZABETH,120
01/01/1958 12:00:00 AM,F,SHARON,111
01/01/1958 12:00:00 AM,F,JANET,106
01/01/1958 12:00:00 AM,F,CHERYL,105
01/01/1958 12:00:00 AM,F,BARBARA,99
01/01/1958 12:00:00 AM,F,CYNTHIA,92
01/01/1959 12:00:00 AM,F,MARY,393
01/01/1959 12:00:00 AM,F,DONNA,266
01/01/1959 12:00:00 AM,F,SUSAN,248
01/01/1959 12:00:00 AM,F,CATHERINE,216
01/01/1959 12:00:00 AM,F,LINDA,198
01/01/1959 12:00:00 AM,F,DEBORAH,197
01/01/1959 12:00:00 AM,F,KAREN,185
01/01/1959 12:00:00 AM,F,HEATHER,165
01/01/1959 12:00:00 AM,F,DARLENE,164
01/01/1959 12:00:00 AM,F,PATRICIA,150
01/01/1959 12:00:00 AM,F,MARGARET,149
01/01/1959 12:00:00 AM,F,NANCY,143
01/01/1959 12:00:00 AM,F,BRENDA,138
01/01/1959 12:00:00 AM,F,SANDRA,126
01/01/1959 12:00:00 AM,F,ELIZABETH,119
01/01/1959 12:00:00 AM,F,CHERYL,107
01/01/1959 12:00:00 AM,F,SHARON,107
01/01/1959 12:00:00 AM,F,JANET,106
01/01/1959 12:00:00 AM,F,WENDY,98
01/01/1959 12:00:00 AM,F,CYNTHIA,95
01/01/1950 12:00:00 AM,M,JOHN,540
01/01/1950 12:00:00 AM,M,DAVID,364
01/01/1950 12:00:00 AM,M,ROBERT,360
01/01/1950 12:00:00 AM,M,JAMES,354
01/01/1950 12:00:00 AM,M,WILLIAM,269
01/01/1950 12:00:00 AM,M,JOSEPH,264
01/01/1950 12:00:00 AM,M,DONALD,233
01/01/1950 12:00:00 AM,M,MICHAEL,211
01/01/1950 12:00:00 AM,M,BRIAN,200
01/01/1950 12:00:00 AM,M,GARY,178
01/01/1950 12:00:00 AM,M,GEORGE,158
01/01/1950 12:00:00 AM,M,RICHARD,149
01/01/1950 12:00:00 AM,M,PAUL,145
01/01/1950 12:00:00 AM,M,RONALD,144
01/01/1950 12:00:00 AM,M,GERALD,135
01/01/1950 12:00:00 AM,M,KENNETH,129
01/01/1950 12:00:00 AM,M,CHARLES,124
01/01/1950 12:00:00 AM,M,THOMAS,119
01/01/1950 12:00:00 AM,M,PETER,108
01/01/1950 12:00:00 AM,M,STEPHEN,108
01/01/1951 12:00:00 AM,M,JOHN,579
01/01/1951 12:00:00 AM,M,DAVID,382
01/01/1951 12:00:00 AM,M,JAMES,337
01/01/1951 12:00:00 AM,M,ROBERT,330
01/01/1951 12:00:00 AM,M,WILLIAM,291
01/01/1951 12:00:00 AM,M,JOSEPH,266
01/01/1951 12:00:00 AM,M,DONALD,250
01/01/1951 12:00:00 AM,M,MICHAEL,241
01/01/1951 12:00:00 AM,M,GARY,177
01/01/1951 12:00:00 AM,M,BRIAN,176
01/01/1951 12:00:00 AM,M,GEORGE,133
01/01/1951 12:00:00 AM,M,RICHARD,132
01/01/1951 12:00:00 AM,M,THOMAS,132
01/01/1951 12:00:00 AM,M,KENNETH,131
01/01/1951 12:00:00 AM,M,CHARLES,130
01/01/1951 12:00:00 AM,M,PAUL,128
01/01/1951 12:00:00 AM,M,STEPHEN,126
01/01/1951 12:00:00 AM,M,RONALD,125
01/01/1951 12:00:00 AM,M,WAYNE,111
01/01/1951 12:00:00 AM,M,PETER,102
01/01/1952 12:00:00 AM,M,JOHN,526
01/01/1952 12:00:00 AM,M,DAVID,407
01/01/1952 12:00:00 AM,M,JAMES,382
01/01/1952 12:00:00 AM,M,ROBERT,367
01/01/1952 12:00:00 AM,M,MICHAEL,269
01/01/1952 12:00:00 AM,M,WILLIAM,262
01/01/1952 12:00:00 AM,M,JOSEPH,255
01/01/1952 12:00:00 AM,M,GARY,194
01/01/1952 12:00:00 AM,M,DONALD,192
01/01/1952 12:00:00 AM,M,BRIAN,179
01/01/1952 12:00:00 AM,M,RICHARD,161
01/01/1952 12:00:00 AM,M,THOMAS,152
01/01/1952 12:00:00 AM,M,PAUL,146
01/01/1952 12:00:00 AM,M,RONALD,146
01/01/1952 12:00:00 AM,M,KENNETH,141
01/01/1952 12:00:00 AM,M,GEORGE,137
01/01/1952 12:00:00 AM,M,CHARLES,124
01/01/1952 12:00:00 AM,M,DANIEL,113
01/01/1952 12:00:00 AM,M,PETER,110
01/01/1952 12:00:00 AM,M,WAYNE,109
01/01/1953 12:00:00 AM,M,JOHN,537
01/01/1953 12:00:00 AM,M,DAVID,399
01/01/1953 12:00:00 AM,M,ROBERT,354
01/01/1953 12:00:00 AM,M,JAMES,314
01/01/1953 12:00:00 AM,M,MICHAEL,312
01/01/1953 12:00:00 AM,M,WILLIAM,274
01/01/1953 12:00:00 AM,M,JOSEPH,257
01/01/1953 12:00:00 AM,M,DONALD,219
01/01/1953 12:00:00 AM,M,BRIAN,188
01/01/1953 12:00:00 AM,M,GARY,177
01/01/1953 12:00:00 AM,M,RICHARD,170
01/01/1953 12:00:00 AM,M,PAUL,162
01/01/1953 12:00:00 AM,M,STEPHEN,155
01/01/1953 12:00:00 AM,M,RONALD,149
01/01/1953 12:00:00 AM,M,GEORGE,137
01/01/1953 12:00:00 AM,M,DANIEL,135
01/01/1953 12:00:00 AM,M,THOMAS,134
01/01/1953 12:00:00 AM,M,CHARLES,128
01/01/1953 12:00:00 AM,M,KENNETH,125
01/01/1953 12:00:00 AM,M,DOUGLAS,115
01/01/1954 12:00:00 AM,M,JOHN,578
01/01/1954 12:00:00 AM,M,ROBERT,389
01/01/1954 12:00:00 AM,M,DAVID,388
01/01/1954 12:00:00 AM,M,MICHAEL,359
01/01/1954 12:00:00 AM,M,JAMES,310
01/01/1954 12:00:00 AM,M,WILLIAM,298
01/01/1954 12:00:00 AM,M,JOSEPH,246
01/01/1954 12:00:00 AM,M,DONALD,221
01/01/1954 12:00:00 AM,M,BRIAN,193
01/01/1954 12:00:00 AM,M,PAUL,166
01/01/1954 12:00:00 AM,M,GARY,164
01/01/1954 12:00:00 AM,M,KENNETH,150
01/01/1954 12:00:00 AM,M,STEPHEN,145
01/01/1954 12:00:00 AM,M,RICHARD,142
01/01/1954 12:00:00 AM,M,GEORGE,139
01/01/1954 12:00:00 AM,M,RONALD,139
01/01/1954 12:00:00 AM,M,KEVIN,136
01/01/1954 12:00:00 AM,M,CHARLES,135
01/01/1954 12:00:00 AM,M,DOUGLAS,120
01/01/1954 12:00:00 AM,M,PETER,119
01/01/1954 12:00:00 AM,M,WAYNE,119
01/01/1955 12:00:00 AM,M,JOHN,499
01/01/1955 12:00:00 AM,M,DAVID,478
01/01/1955 12:00:00 AM,M,ROBERT,372
01/01/1955 12:00:00 AM,M,JAMES,364
01/01/1955 12:00:00 AM,M,MICHAEL,317
01/01/1955 12:00:00 AM,M,WILLIAM,290
01/01/1955 12:00:00 AM,M,JOSEPH,268
01/01/1955 12:00:00 AM,M,DONALD,226
01/01/1955 12:00:00 AM,M,PAUL,182
01/01/1955 12:00:00 AM,M,GARY,176
01/01/1955 12:00:00 AM,M,BRIAN,172
01/01/1955 12:00:00 AM,M,RICHARD,156
01/01/1955 12:00:00 AM,M,STEPHEN,156
01/01/1955 12:00:00 AM,M,KEVIN,154
01/01/1955 12:00:00 AM,M,RONALD,143
01/01/1955 12:00:00 AM,M,KENNETH,140
01/01/1955 12:00:00 AM,M,THOMAS,140
01/01/1955 12:00:00 AM,M,PETER,134
01/01/1955 12:00:00 AM,M,GEORGE,129
01/01/1955 12:00:00 AM,M,WAYNE,118
01/01/1956 12:00:00 AM,M,JOHN,478
01/01/1956 12:00:00 AM,M,DAVID,461
01/01/1956 12:00:00 AM,M,MICHAEL,381
01/01/1956 12:00:00 AM,M,JAMES,364
01/01/1956 12:00:00 AM,M,ROBERT,358
01/01/1956 12:00:00 AM,M,WILLIAM,305
01/01/1956 12:00:00 AM,M,JOSEPH,265
01/01/1956 12:00:00 AM,M,DONALD,231
01/01/1956 12:00:00 AM,M,BRIAN,203
01/01/1956 12:00:00 AM,M,PAUL,203
01/01/1956 12:00:00 AM,M,RICHARD,199
01/01/1956 12:00:00 AM,M,KEVIN,180
01/01/1956 12:00:00 AM,M,STEPHEN,178
01/01/1956 12:00:00 AM,M,GARY,172
01/01/1956 12:00:00 AM,M,THOMAS,167
01/01/1956 12:00:00 AM,M,KENNETH,158
01/01/1956 12:00:00 AM,M,RONALD,144
01/01/1956 12:00:00 AM,M,PETER,129
01/01/1956 12:00:00 AM,M,CHARLES,128
01/01/1956 12:00:00 AM,M,GEORGE,127
01/01/1957 12:00:00 AM,M,JOHN,484
01/01/1957 12:00:00 AM,M,DAVID,430
01/01/1957 12:00:00 AM,M,ROBERT,387
01/01/1957 12:00:00 AM,M,MICHAEL,338
01/01/1957 12:00:00 AM,M,JAMES,317
01/01/1957 12:00:00 AM,M,WILLIAM,258
01/01/1957 12:00:00 AM,M,JOSEPH,251
01/01/1957 12:00:00 AM,M,DONALD,238
01/01/1957 12:00:00 AM,M,STEPHEN,213
01/01/1957 12:00:00 AM,M,KEVIN,197
01/01/1957 12:00:00 AM,M,PAUL,195
01/01/1957 12:00:00 AM,M,BRIAN,179
01/01/1957 12:00:00 AM,M,DANIEL,175
01/01/1957 12:00:00 AM,M,RICHARD,175
01/01/1957 12:00:00 AM,M,RONALD,143
01/01/1957 12:00:00 AM,M,KENNETH,142
01/01/1957 12:00:00 AM,M,GARY,138
01/01/1957 12:00:00 AM,M,PETER,137
01/01/1957 12:00:00 AM,M,THOMAS,129
01/01/1957 12:00:00 AM,M,GREGORY,117
01/01/1958 12:00:00 AM,M,JOHN,478
01/01/1958 12:00:00 AM,M,DAVID,419
01/01/1958 12:00:00 AM,M,ROBERT,357
01/01/1958 12:00:00 AM,M,MICHAEL,349
01/01/1958 12:00:00 AM,M,JAMES,296
01/01/1958 12:00:00 AM,M,WILLIAM,251
01/01/1958 12:00:00 AM,M,JOSEPH,250
01/01/1958 12:00:00 AM,M,STEPHEN,244
01/01/1958 12:00:00 AM,M,PAUL,208
01/01/1958 12:00:00 AM,M,DONALD,203
01/01/1958 12:00:00 AM,M,KEVIN,202
01/01/1958 12:00:00 AM,M,BRIAN,200
01/01/1958 12:00:00 AM,M,RICHARD,189
01/01/1958 12:00:00 AM,M,RONALD,161
01/01/1958 12:00:00 AM,M,KENNETH,152
01/01/1958 12:00:00 AM,M,PETER,149
01/01/1958 12:00:00 AM,M,DANIEL,144
01/01/1958 12:00:00 AM,M,GARY,121
01/01/1958 12:00:00 AM,M,THOMAS,115
01/01/1958 12:00:00 AM,M,WAYNE,107
01/01/1959 12:00:00 AM,M,JOHN,509
01/01/1959 12:00:00 AM,M,DAVID,402
01/01/1959 12:00:00 AM,M,JAMES,357
01/01/1959 12:00:00 AM,M,MICHAEL,354
01/01/1959 12:00:00 AM,M,ROBERT,299
01/01/1959 12:00:00 AM,M,WILLIAM,238
01/01/1959 12:00:00 AM,M,STEPHEN,225
01/01/1959 12:00:00 AM,M,KEVIN,223
01/01/1959 12:00:00 AM,M,JOSEPH,219
01/01/1959 12:00:00 AM,M,PAUL,209
01/01/1959 12:00:00 AM,M,DONALD,199
01/01/1959 12:00:00 AM,M,BRIAN,183
01/01/1959 12:00:00 AM,M,RICHARD,175
01/01/1959 12:00:00 AM,M,DANIEL,158
01/01/1959 12:00:00 AM,M,RONALD,153
01/01/1959 12:00:00 AM,M,PETER,152
01/01/1959 12:00:00 AM,M,KENNETH,151
01/01/1959 12:00:00 AM,M,TIMOTHY,131
01/01/1959 12:00:00 AM,M,DOUGLAS,112
01/01/1959 12:00:00 AM,M,CHARLES,108
01/01/1960 12:00:00 AM,F,MARY,381
01/01/1960 12:00:00 AM,F,SUSAN,251
01/01/1960 12:00:00 AM,F,DONNA,246
01/01/1960 12:00:00 AM,F,DEBORAH,198
01/01/1960 12:00:00 AM,F,KAREN,186
01/01/1960 12:00:00 AM,F,DARLENE,173
01/01/1960 12:00:00 AM,F,MARGARET,168
